date,day,month,year,hour,israel_energy_demand,jordan_energy_demand,west_bank_energy_demand,gaza_energy_demand,israel_wind,israel_solar,jordan_wind,jordan_solar,west_bank_wind,west_bank_solar,gaza_wind,gaza_solar
2030-09-26 17:00:00,26,9,2030,17,13434.462463478421,3674.368941612829,926.482635307135,240.88548513182408,0.63,0.15,0.46,0.25,0.6,0.2,0.6,0.32020644371353635
2030-09-26 18:00:00,26,9,2030,18,13647.18845080937,3547.8873963459823,894.2661891783406,232.5092092536119,0.67,0.01,0.37,0.04,0.7,0.0,0.7,0.0
2030-09-26 19:00:00,26,9,2030,19,13405.171174492689,3778.436035819728,952.4636401980646,247.64054649952777,0.4,0.0,0.31,0.0,0.4,0.0,0.4,0.0
2030-09-26 20:00:00,26,9,2030,20,12983.262724738439,3802.451519098244,958.6990814359291,249.26176117013952,0.47,0.0,0.27,0.0,0.5,0.0,0.5,0.0
2030-09-26 21:00:00,26,9,2030,21,12532.082678027802,3653.5555227714494,921.2864343289488,239.53447298636593,0.35,0.0,0.18,0.0,0.4,0.0,0.4,0.0
2030-09-26 22:00:00,26,9,2030,22,11906.100969014056,3506.2605586632226,883.8737872219688,229.80718464248915,0.4,0.0,0.28,0.0,0.4,0.0,0.4,0.0
2030-09-26 23:00:00,26,9,2030,23,11180.222152071765,3390.9862389263494,854.7750617121068,222.24151601953122,0.46,0.0,0.15,0.0,0.5,0.0,0.5,0.0
2030-09-27 00:00:00,27,9,2030,0,10515.620534288833,3190.8572116053892,804.555742999204,209.1844932470364,0.5,0.0,0.09,0.0,0.5,0.0,0.5,0.0
2030-09-27 01:00:00,27,9,2030,1,10068.47228626446,3022.7488286557827,762.1290092869386,198.15354248504948,0.26,0.0,0.08,0.0,0.3,0.0,0.3,0.0
2030-09-27 02:00:00,27,9,2030,2,9697.733541134163,2896.267283388936,730.0502594537927,189.81306744837988,0.08,0.0,0.1,0.0,0.1,0.0,0.1,0.0
2030-09-27 03:00:00,27,9,2030,3,9516.130092005136,2830.624962427661,713.4934852792223,185.50830615978958,0.06,0.0,0.12,0.0,0.1,0.0,0.1,0.0
2030-09-27 04:00:00,27,9,2030,4,9578.392401085806,2797.0032858377394,705.2150982719888,183.3559255154944,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.0
2030-09-27 05:00:00,27,9,2030,5,9937.496112162235,2673.723805008028,674.171146634631,175.28449817943914,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
2030-09-27 06:00:00,27,9,2030,6,10162.34922777023,2736.1640615321676,689.6931224533099,179.32021176741517,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2030-09-27 07:00:00,27,9,2030,7,11298.8101279275,3075.582891868516,775.5813882337318,201.6511609920033,0.0,0.16,0.02,0.06,0.0,0.1,0.0,0.16010322185676817
2030-09-27 08:00:00,27,9,2030,8,12334.343146379142,3413.400689986297,860.4348556582624,223.71306251597713,0.0,0.43,0.01,0.29,0.0,0.2,0.0,0.32020644371353635
2030-09-27 09:00:00,27,9,2030,9,13036.967428872182,3621.5348784000957,913.2095732496471,237.43448900328139,0.0,0.58,0.04,0.55,0.0,0.5,0.0,0.8005161092838408
2030-09-27 10:00:00,27,9,2030,10,13401.900651794722,3778.436035819728,952.5319117341353,247.65829714373504,0.0,0.67,0.03,0.75,0.0,0.6,0.0,0.9606193311406088
2030-09-27 11:00:00,27,9,2030,11,13725.639113037509,3872.8969367152217,976.3322745600477,253.8463913760062,0.0,0.71,0.06,0.86,0.0,0.7,0.0,1.120722552997377
2030-09-27 12:00:00,27,9,2030,12,14069.35971022772,3912.9227421794135,986.680258439167,256.5368672614268,0.07,0.73,0.07,0.89,0.1,0.7,0.1,1.120722552997377
2030-09-27 13:00:00,27,9,2030,13,14319.458919547647,3946.544418769335,994.9586454464006,258.6892479057219,0.09,0.72,0.03,0.91,0.1,0.8,0.1,1.2808257748541454
2030-09-27 14:00:00,27,9,2030,14,14345.825561225914,3941.741322113632,993.9238470905093,258.4202002051077,0.17,0.66,0.05,0.85,0.2,0.7,0.2,1.120722552997377
2030-09-27 15:00:00,27,9,2030,15,14204.394726507055,3885.705194463763,979.4366697878248,254.6535341576427,0.27,0.58,0.07,0.72,0.3,0.6,0.3,0.9606193311406088
2030-09-27 16:00:00,27,9,2030,16,13919.949675229778,3786.4411969125667,954.6015086060211,248.1963922247572,0.39,0.42,0.09,0.5,0.4,0.4,0.4,0.6404128874270727
2030-09-27 17:00:00,27,9,2030,17,13340.05119791328,3659.95965164572,922.5227586127718,239.85591718808763,0.33,0.15,0.12,0.24,0.3,0.2,0.3,0.32020644371353635
2030-09-27 18:00:00,27,9,2030,18,13549.849803236888,3531.8770741603053,890.444008779626,231.51544231152133,0.4,0.01,0.17,0.03,0.4,0.0,0.4,0.0
2030-09-27 19:00:00,27,9,2030,19,13331.715333633676,3762.4257136340516,948.3927183105701,246.58210682158744,0.35,0.0,0.09,0.0,0.4,0.0,0.4,0.0
2030-09-27 20:00:00,27,9,2030,20,12888.90809155356,3786.4411969125667,954.6015086060211,248.1963922247572,0.28,0.0,0.05,0.0,0.3,0.0,0.3,0.0
2030-09-27 21:00:00,27,9,2030,21,12317.878865456343,3639.14623280434,917.3487668333154,238.51067932542898,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2030-09-27 22:00:00,27,9,2030,22,11728.699300193653,3490.2502364775455,880.0960249005066,228.82496642610073,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.0
2030-09-27 23:00:00,27,9,2030,23,11075.941220120689,3376.5769489592403,851.1216702951377,221.29163433117085,0.08,0.0,0.18,0.0,0.1,0.0,0.1,0.0
2030-09-28 00:00:00,28,9,2030,0,10455.504047826831,3280.5150158451793,827.1605348557978,215.06173906891155,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
2030-09-28 01:00:00,28,9,2030,1,9927.398724126359,3107.6035362398698,783.5417799828488,203.7208627314994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-09-28 02:00:00,28,9,2030,2,9622.212721830352,2976.31889431732,750.5617458730985,195.14605389498496,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
2030-09-28 03:00:00,28,9,2030,3,9370.984884037887,2909.075541137477,733.5397927480427,190.72034614971383,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
2030-09-28 04:00:00,28,9,2030,4,9341.078096714979,2875.453864547556,725.0288161054632,188.50749227707826,0.03,0.0,0.09,0.0,0.0,0.0,0.0,0.0
2030-09-28 05:00:00,28,9,2030,5,9487.838669055818,2748.972319280709,693.1126539759708,180.2092900945916,0.06,0.0,0.07,0.0,0.1,0.0,0.1,0.0
