scenario,season,variable,value
BAU,Jan-Apr,carbon_intensity,342.2610663689856
BAU,Jan-Apr,carbon_intensity,327.6503347122635
BAU,May-Sep,carbon_intensity,353.30024345508485
BAU,May-Sep,carbon_intensity,329.51374425426826
BAU,May-Sep,carbon_intensity,327.3962073162966
BAU,May-Sep,carbon_intensity,331.0562446355124
BAU,May-Sep,carbon_intensity,342.07331956450616
BAU,Oct-Dec,carbon_intensity,334.1361737150463
BAU,Oct-Dec,carbon_intensity,349.40836500154114
BAU,Oct-Dec,carbon_intensity,346.10355565612207
BAU,Jan-Apr,carbon_intensity,355.95004582055844
BAU,Jan-Apr,carbon_intensity,337.75262326627865
BAU,Jan-Apr,carbon_intensity,330.3127255227438
BAU,Jan-Apr,carbon_intensity,327.41301239977366
BAU,May-Sep,carbon_intensity,328.23325007911745
BAU,May-Sep,carbon_intensity,323.3857172280714
BAU,May-Sep,carbon_intensity,330.2440755393747
BAU,May-Sep,carbon_intensity,330.78465368842234
BAU,May-Sep,carbon_intensity,340.01240550397335
BAU,Oct-Dec,carbon_intensity,336.5604760353853
BAU,Oct-Dec,carbon_intensity,349.0261248089209
BAU,Oct-Dec,carbon_intensity,355.3723448675849
BAU,Jan-Apr,carbon_intensity,350.69941828321754
BAU,Jan-Apr,carbon_intensity,317.0765055499541
BAU,Jan-Apr,carbon_intensity,327.8643736023072
BAU,Jan-Apr,carbon_intensity,337.93209258121686
BAU,May-Sep,carbon_intensity,331.24657702750966
BAU,May-Sep,carbon_intensity,328.8873371547081
BAU,May-Sep,carbon_intensity,334.52485575396395
BAU,May-Sep,carbon_intensity,338.8138280084468
BAU,May-Sep,carbon_intensity,342.85311744028434
BAU,Oct-Dec,carbon_intensity,335.20067412340507
BAU,Oct-Dec,carbon_intensity,337.5813036788381
BAU,Oct-Dec,carbon_intensity,352.3072566781912
BAU,Jan-Apr,carbon_intensity,372.79368564569324
BAU,Jan-Apr,carbon_intensity,329.703983471477
BAU,Jan-Apr,carbon_intensity,370.9450319592225
BAU,Jan-Apr,carbon_intensity,322.6473127117441
BAU,May-Sep,carbon_intensity,336.0136756983044
BAU,May-Sep,carbon_intensity,350.7077276466443
BAU,May-Sep,carbon_intensity,337.26317010605436
BAU,May-Sep,carbon_intensity,339.8304689624871
BAU,May-Sep,carbon_intensity,339.77452377122495
BAU,Oct-Dec,carbon_intensity,339.4531592558835
BAU,Oct-Dec,carbon_intensity,336.9877653520787
BAU,Oct-Dec,carbon_intensity,351.9455523614676
BAU,Jan-Apr,carbon_intensity,337.0311065118439
BAU,Jan-Apr,carbon_intensity,366.33431872046333
BAU,Jan-Apr,carbon_intensity,336.29081058791644
BAU,Jan-Apr,carbon_intensity,371.3409317788636
BAU,May-Sep,carbon_intensity,345.62601078904225
BAU,May-Sep,carbon_intensity,359.96297703778214
BAU,May-Sep,carbon_intensity,333.62601154706044
BAU,May-Sep,carbon_intensity,336.7702391882806
BAU,May-Sep,carbon_intensity,332.1683356758019
BAU,Oct-Dec,carbon_intensity,342.02634851245995
BAU,Oct-Dec,carbon_intensity,351.19510777125396
BAU,Oct-Dec,carbon_intensity,361.3476445298231
BAU,Jan-Apr,carbon_intensity,343.62438209785387
BAU,Jan-Apr,carbon_intensity,377.07075717176076
BAU,Jan-Apr,carbon_intensity,327.09470982597503
BAU,Jan-Apr,carbon_intensity,328.3695018825661
BAU,May-Sep,carbon_intensity,325.21996480593054
BAU,May-Sep,carbon_intensity,336.56051484023743
BAU,May-Sep,carbon_intensity,334.78215237983204
BAU,May-Sep,carbon_intensity,337.5975673307566
BAU,May-Sep,carbon_intensity,322.3590313213973
BAU,Oct-Dec,carbon_intensity,333.40564313922044
BAU,Oct-Dec,carbon_intensity,350.07405964294753
BAU,Oct-Dec,carbon_intensity,360.0256687509449
BAU,Jan-Apr,carbon_intensity,339.5477423493427
BAU,Jan-Apr,carbon_intensity,338.922262565193
BAU,Jan-Apr,carbon_intensity,319.89656894273134
BAU,Jan-Apr,carbon_intensity,344.6563209092119
BAU,May-Sep,carbon_intensity,313.58001520802674
BAU,May-Sep,carbon_intensity,336.91599179270264
BAU,May-Sep,carbon_intensity,336.5562842888888
BAU,May-Sep,carbon_intensity,337.28431097774285
BAU,May-Sep,carbon_intensity,333.13725071377416
BAU,Oct-Dec,carbon_intensity,328.72538740954053
BAU,Oct-Dec,carbon_intensity,353.50430577473264
BAU,Oct-Dec,carbon_intensity,369.4756561037832
BAU,Jan-Apr,carbon_intensity,353.9149881906852
BAU,Jan-Apr,carbon_intensity,343.7595987096504
BAU,Jan-Apr,carbon_intensity,327.01094434168726
BAU,Jan-Apr,carbon_intensity,321.43426335944685
BAU,May-Sep,carbon_intensity,310.93350524861705
BAU,May-Sep,carbon_intensity,340.09882880960174
BAU,May-Sep,carbon_intensity,336.06274398149617
BAU,May-Sep,carbon_intensity,336.40872686281574
BAU,May-Sep,carbon_intensity,326.2045803506238
BAU,Oct-Dec,carbon_intensity,330.2360192921471
BAU,Oct-Dec,carbon_intensity,348.5584804170892
BAU,Oct-Dec,carbon_intensity,368.322114232176
BAU,Jan-Apr,carbon_intensity,372.50748165241913
BAU,Jan-Apr,carbon_intensity,370.2380920477749
BAU,Jan-Apr,carbon_intensity,330.68432448640056
BAU,Jan-Apr,carbon_intensity,319.04883857237735
BAU,May-Sep,carbon_intensity,322.33319452291215
BAU,May-Sep,carbon_intensity,335.590756275663
BAU,May-Sep,carbon_intensity,339.46424241645866
BAU,May-Sep,carbon_intensity,332.10724747114995
BAU,May-Sep,carbon_intensity,332.0583233044832
BAU,Oct-Dec,carbon_intensity,339.0087605270049
BAU,Oct-Dec,carbon_intensity,354.30843476389424
BAU,Oct-Dec,carbon_intensity,367.8500823958871
BAU,Jan-Apr,carbon_intensity,344.8101529995045
BAU,Jan-Apr,carbon_intensity,345.8325746862931
BAU,Jan-Apr,carbon_intensity,339.3912478068422
BAU,Jan-Apr,carbon_intensity,315.8822904766266
BAU,May-Sep,carbon_intensity,323.83627078565047
BAU,May-Sep,carbon_intensity,333.8299156316544
BAU,May-Sep,carbon_intensity,336.3059867243998
BAU,May-Sep,carbon_intensity,332.48951666920436
BAU,May-Sep,carbon_intensity,334.1797751404819
BAU,Oct-Dec,carbon_intensity,349.75990122208043
BAU,Oct-Dec,carbon_intensity,339.8511637969585
BAU,Oct-Dec,carbon_intensity,425.8109129105649
BAU,Jan-Apr,carbon_intensity,345.9082003365867
BAU,Jan-Apr,carbon_intensity,340.0987296462145
BAU,Jan-Apr,carbon_intensity,327.41880204948376
BAU,Jan-Apr,carbon_intensity,319.56917452167824
BAU,May-Sep,carbon_intensity,321.7525413214238
BAU,May-Sep,carbon_intensity,324.00562135900503
BAU,May-Sep,carbon_intensity,333.56802599679685
BAU,May-Sep,carbon_intensity,333.81415108733074
BAU,May-Sep,carbon_intensity,332.2591829437307
BAU,Oct-Dec,carbon_intensity,329.3660749465692
BAU,Oct-Dec,carbon_intensity,342.479344722048
BAU,Oct-Dec,carbon_intensity,348.66493158578294
BAU,Jan-Apr,carbon_intensity,346.66903665608737
BAU,Jan-Apr,carbon_intensity,326.82156291334735
BAU,Jan-Apr,carbon_intensity,313.6121982781013
BAU,Jan-Apr,carbon_intensity,309.1901917468618
BAU,May-Sep,carbon_intensity,313.35647623159247
BAU,May-Sep,carbon_intensity,325.23676063738355
BAU,May-Sep,carbon_intensity,323.91244139759567
BAU,May-Sep,carbon_intensity,333.8496294036035
BAU,May-Sep,carbon_intensity,334.00883871632635
BAU,Oct-Dec,carbon_intensity,342.2227457893014
BAU,Oct-Dec,carbon_intensity,350.51922194313073
BAU,Oct-Dec,carbon_intensity,358.8146650346833
BAU,Jan-Apr,carbon_intensity,358.0536836037039
BAU,Jan-Apr,carbon_intensity,322.5415105797745
BAU,Jan-Apr,carbon_intensity,323.4673003810881
BAU,Jan-Apr,carbon_intensity,334.0474265310703
BAU,May-Sep,carbon_intensity,319.14297280338025
BAU,May-Sep,carbon_intensity,331.5399686973249
BAU,May-Sep,carbon_intensity,337.8248559776683
BAU,May-Sep,carbon_intensity,333.20855291075827
BAU,May-Sep,carbon_intensity,330.9052449855852
BAU,Oct-Dec,carbon_intensity,336.9489819007944
BAU,Oct-Dec,carbon_intensity,360.9874366941059
BAU,Oct-Dec,carbon_intensity,359.7208843387316
BAU,Jan-Apr,carbon_intensity,342.9529102402642
BAU,Jan-Apr,carbon_intensity,331.1648861692557
BAU,Jan-Apr,carbon_intensity,325.99482845761327
BAU,Jan-Apr,carbon_intensity,397.6923695997972
BAU,May-Sep,carbon_intensity,318.7930022077878
BAU,May-Sep,carbon_intensity,333.3066542399252
BAU,May-Sep,carbon_intensity,336.70983028938394
BAU,May-Sep,carbon_intensity,332.98338276659973
BAU,May-Sep,carbon_intensity,332.8227860447726
BAU,Oct-Dec,carbon_intensity,376.80221970158044
BAU,Oct-Dec,carbon_intensity,360.7812135047638
BAU,Oct-Dec,carbon_intensity,376.3734498899124
BAU,Jan-Apr,carbon_intensity,330.8929015732159
BAU,Jan-Apr,carbon_intensity,346.16443448751596
BAU,Jan-Apr,carbon_intensity,326.04615732114655
BAU,Jan-Apr,carbon_intensity,314.81030324711134
BAU,May-Sep,carbon_intensity,330.8821677059278
BAU,May-Sep,carbon_intensity,341.72129624418153
BAU,May-Sep,carbon_intensity,346.07940556912274
BAU,May-Sep,carbon_intensity,336.37632694219894
BAU,May-Sep,carbon_intensity,330.2321947485821
BAU,Oct-Dec,carbon_intensity,355.33228140396784
BAU,Oct-Dec,carbon_intensity,373.49453803521004
BAU,Oct-Dec,carbon_intensity,348.07966923822244
BAU,Jan-Apr,carbon_intensity,338.09270369152824
BAU,Jan-Apr,carbon_intensity,352.8776659215884
BAU,Jan-Apr,carbon_intensity,322.75744515247925
BAU,Jan-Apr,carbon_intensity,311.9612523318817
BAU,May-Sep,carbon_intensity,331.6368638422942
BAU,May-Sep,carbon_intensity,330.4540407119701
BAU,May-Sep,carbon_intensity,347.0703089261093
BAU,May-Sep,carbon_intensity,326.0872928768975
BAU,May-Sep,carbon_intensity,331.92984293106065
BAU,Oct-Dec,carbon_intensity,348.717328043786
BAU,Oct-Dec,carbon_intensity,346.62883288142007
BAU,Oct-Dec,carbon_intensity,358.2702092990988
BAU,Jan-Apr,carbon_intensity,365.0275894063599
BAU,Jan-Apr,carbon_intensity,402.04599900817976
BAU,Jan-Apr,carbon_intensity,325.92746572703373
BAU,Jan-Apr,carbon_intensity,313.45734184356473
BAU,May-Sep,carbon_intensity,331.5526048950061
BAU,May-Sep,carbon_intensity,328.3495679170655
BAU,May-Sep,carbon_intensity,342.3830273716599
BAU,May-Sep,carbon_intensity,333.0871729703782
BAU,May-Sep,carbon_intensity,332.56459201232195
BAU,Oct-Dec,carbon_intensity,342.5248850767197
BAU,Oct-Dec,carbon_intensity,337.52784471932677
BAU,Oct-Dec,carbon_intensity,352.4863864483373
BAU,Jan-Apr,carbon_intensity,347.04049948890025
BAU,Jan-Apr,carbon_intensity,349.92952441002103
BAU,Jan-Apr,carbon_intensity,325.3104130553428
BAU,Jan-Apr,carbon_intensity,315.75097634970405
BAU,May-Sep,carbon_intensity,337.66297645795515
BAU,May-Sep,carbon_intensity,324.9892343412864
BAU,May-Sep,carbon_intensity,338.60289608984306
BAU,May-Sep,carbon_intensity,332.941593875312
BAU,May-Sep,carbon_intensity,345.07030041797304
BAU,Oct-Dec,carbon_intensity,331.5015346487382
BAU,Oct-Dec,carbon_intensity,327.7150953008661
BAU,Oct-Dec,carbon_intensity,343.1680616204668
BAU,Jan-Apr,carbon_intensity,389.25251394259186
BAU,Jan-Apr,carbon_intensity,350.5921827551886
BAU,Jan-Apr,carbon_intensity,338.42938239820324
BAU,Jan-Apr,carbon_intensity,313.3214755783582
BAU,May-Sep,carbon_intensity,333.9258584275902
BAU,May-Sep,carbon_intensity,329.0982740632269
BAU,May-Sep,carbon_intensity,330.3437859201156
BAU,May-Sep,carbon_intensity,333.3727047758542
BAU,May-Sep,carbon_intensity,335.547334733143
BAU,Oct-Dec,carbon_intensity,335.7269861320219
BAU,Oct-Dec,carbon_intensity,326.1730032357189
BAU,Oct-Dec,carbon_intensity,339.753593851741
BAU,Jan-Apr,carbon_intensity,359.7583498744374
BAU,Jan-Apr,carbon_intensity,340.96968747381993
BAU,Jan-Apr,carbon_intensity,336.4146095637129
BAU,Jan-Apr,carbon_intensity,310.8681049637019
BAU,May-Sep,carbon_intensity,335.0458401805384
BAU,May-Sep,carbon_intensity,330.5936704991623
BAU,May-Sep,carbon_intensity,331.8589784504619
BAU,May-Sep,carbon_intensity,332.29413058071606
BAU,May-Sep,carbon_intensity,332.98963030685223
BAU,Oct-Dec,carbon_intensity,339.96798659604343
BAU,Oct-Dec,carbon_intensity,345.20624735777574
BAU,Oct-Dec,carbon_intensity,346.71783030539103
BAU,Jan-Apr,carbon_intensity,343.60968417123956
BAU,Jan-Apr,carbon_intensity,342.17990270878767
BAU,Jan-Apr,carbon_intensity,327.1624406001414
BAU,Jan-Apr,carbon_intensity,308.54186157788126
BAU,May-Sep,carbon_intensity,341.38735828688556
BAU,May-Sep,carbon_intensity,333.3929938582617
BAU,May-Sep,carbon_intensity,335.17727879142393
BAU,May-Sep,carbon_intensity,333.498275069178
BAU,May-Sep,carbon_intensity,339.9176997258523
BAU,Oct-Dec,carbon_intensity,362.41674352378027
BAU,Oct-Dec,carbon_intensity,359.4976649022622
BAU,Oct-Dec,carbon_intensity,362.79875589569366
BAU,Jan-Apr,carbon_intensity,355.275948200218
BAU,Jan-Apr,carbon_intensity,342.58294342285416
BAU,Jan-Apr,carbon_intensity,340.18695246161775
BAU,Jan-Apr,carbon_intensity,322.4579049730521
BAU,May-Sep,carbon_intensity,341.0609525605648
BAU,May-Sep,carbon_intensity,335.3651685444095
BAU,May-Sep,carbon_intensity,341.9421102246378
BAU,May-Sep,carbon_intensity,337.009341394619
BAU,May-Sep,carbon_intensity,325.83518111261765
BAU,Oct-Dec,carbon_intensity,352.1198841876989
BAU,Oct-Dec,carbon_intensity,350.52930184916215
BAU,Oct-Dec,carbon_intensity,348.1439754792923
BAU,Jan-Apr,carbon_intensity,358.9662921136778
BAU,Jan-Apr,carbon_intensity,357.634856380244
BAU,Jan-Apr,carbon_intensity,330.6328098826973
BAU,Jan-Apr,carbon_intensity,319.4899684804076
BAU,May-Sep,carbon_intensity,331.88060425103777
BAU,May-Sep,carbon_intensity,332.5147514980036
BAU,May-Sep,carbon_intensity,344.4462997489427
BAU,May-Sep,carbon_intensity,336.70309951477356
BAU,May-Sep,carbon_intensity,336.6638386578809
BAU,Oct-Dec,carbon_intensity,336.7669755788895
BAU,Oct-Dec,carbon_intensity,374.92190059517793
BAU,Oct-Dec,carbon_intensity,338.8157307808706
BAU,Jan-Apr,carbon_intensity,356.3844639097593
BAU,Jan-Apr,carbon_intensity,329.2418038297194
BAU,Jan-Apr,carbon_intensity,331.62525801669665
BAU,Jan-Apr,carbon_intensity,349.82392646191425
BAU,May-Sep,carbon_intensity,332.24999774262847
BAU,May-Sep,carbon_intensity,335.5675809659378
BAU,May-Sep,carbon_intensity,350.02021073002135
BAU,May-Sep,carbon_intensity,337.8743832077578
BAU,May-Sep,carbon_intensity,328.2127331968524
BAU,Oct-Dec,carbon_intensity,338.4659443620723
BAU,Oct-Dec,carbon_intensity,350.22859098957963
BAU,Oct-Dec,carbon_intensity,341.7565329631653
BAU,Jan-Apr,carbon_intensity,351.6104531723973
BAU,Jan-Apr,carbon_intensity,332.0978996177653
BAU,Jan-Apr,carbon_intensity,313.48187287328795
BAU,Jan-Apr,carbon_intensity,318.12858488819865
BAU,May-Sep,carbon_intensity,340.0102138485778
BAU,May-Sep,carbon_intensity,337.23286245570455
BAU,May-Sep,carbon_intensity,345.6240694084761
BAU,May-Sep,carbon_intensity,337.27550378072453
BAU,May-Sep,carbon_intensity,329.04001825691194
BAU,Oct-Dec,carbon_intensity,364.98453640165513
BAU,Oct-Dec,carbon_intensity,338.7453932173375
BAU,Oct-Dec,carbon_intensity,340.3780816196002
BAU,Jan-Apr,carbon_intensity,382.63982825962313
BAU,Jan-Apr,carbon_intensity,352.708482769741
BAU,Jan-Apr,carbon_intensity,313.035814319838
BAU,Jan-Apr,carbon_intensity,320.90022793283515
BAU,May-Sep,carbon_intensity,332.4731140795114
BAU,May-Sep,carbon_intensity,335.828146865089
BAU,May-Sep,carbon_intensity,332.06071279505016
BAU,May-Sep,carbon_intensity,340.60365773704297
BAU,May-Sep,carbon_intensity,325.59715281233616
BAU,Oct-Dec,carbon_intensity,359.1104442738206
BAU,Oct-Dec,carbon_intensity,351.0441859893474
BAU,Oct-Dec,carbon_intensity,366.973562021549
BAU,Jan-Apr,carbon_intensity,354.18897049092726
BAU,Jan-Apr,carbon_intensity,327.7297287270449
BAU,Jan-Apr,carbon_intensity,333.9330972238953
BAU,Jan-Apr,carbon_intensity,331.373961784969
BAU,May-Sep,carbon_intensity,332.4567533850297
BAU,May-Sep,carbon_intensity,331.11207546944223
BAU,May-Sep,carbon_intensity,334.9240346347633
BAU,May-Sep,carbon_intensity,340.4169722824052
BAU,May-Sep,carbon_intensity,333.8219853614189
BAU,Oct-Dec,carbon_intensity,344.16143547709925
BAU,Oct-Dec,carbon_intensity,351.948016781848
BAU,Oct-Dec,carbon_intensity,359.43265225677504
BAU,Jan-Apr,carbon_intensity,347.1545976960981
BAU,Jan-Apr,carbon_intensity,331.3033663183273
BAU,Jan-Apr,carbon_intensity,326.0504580994462
BAU,May-Sep,carbon_intensity,324.1826528574127
BAU,May-Sep,carbon_intensity,325.71352075001
BAU,May-Sep,carbon_intensity,336.3368912266601
BAU,May-Sep,carbon_intensity,342.21685965990326
BAU,May-Sep,carbon_intensity,343.7476647559482
BAU,Oct-Dec,carbon_intensity,337.89995456964715
BAU,Oct-Dec,carbon_intensity,345.4901533167636
BAU,Oct-Dec,carbon_intensity,362.2283913136375
BAU,Jan-Apr,carbon_intensity,338.17801261337615
BAU,Jan-Apr,carbon_intensity,307.14275829610455
BAU,Jan-Apr,carbon_intensity,323.98255381112176
BAU,May-Sep,carbon_intensity,321.47768138851296
BAU,May-Sep,carbon_intensity,333.2196297929958
BAU,May-Sep,carbon_intensity,337.5082812229844
BAU,May-Sep,carbon_intensity,343.12188759525895
BAU,May-Sep,carbon_intensity,345.39615845572
BAU,Oct-Dec,carbon_intensity,342.6160963293122
BAU,Oct-Dec,carbon_intensity,344.8642891154953
BAU,Oct-Dec,carbon_intensity,350.48641117925996
BAU,Jan-Apr,carbon_intensity,350.03599635626773
BAU,Jan-Apr,carbon_intensity,344.6786730564167
BAU,May-Sep,carbon_intensity,325.9087038295174
BAU,May-Sep,carbon_intensity,338.64760515036477
BAU,May-Sep,carbon_intensity,341.7542548705248
BAU,Oct-Dec,carbon_intensity,340.59298342181603
BAU,Oct-Dec,carbon_intensity,358.3558830040389
COO,Jan-Apr,carbon_intensity,371.58057200364664
COO,Jan-Apr,carbon_intensity,340.71458551287003
COO,Jan-Apr,carbon_intensity,297.8236514952015
COO,Jan-Apr,carbon_intensity,280.9813926778405
COO,May-Sep,carbon_intensity,346.1312793087736
COO,May-Sep,carbon_intensity,320.8999258350731
COO,May-Sep,carbon_intensity,340.60785778931194
COO,May-Sep,carbon_intensity,346.7922746874029
COO,May-Sep,carbon_intensity,353.72015900222164
COO,Oct-Dec,carbon_intensity,337.27083125172777
COO,Oct-Dec,carbon_intensity,325.0549283417515
COO,Oct-Dec,carbon_intensity,320.9997278414471
COO,Jan-Apr,carbon_intensity,346.6925372245578
COO,Jan-Apr,carbon_intensity,337.0089482178583
COO,Jan-Apr,carbon_intensity,332.51760502123454
COO,Jan-Apr,carbon_intensity,309.50346298657047
COO,May-Sep,carbon_intensity,347.25059776536347
COO,May-Sep,carbon_intensity,312.6751785675624
COO,May-Sep,carbon_intensity,333.8446417428069
COO,May-Sep,carbon_intensity,335.3639051006518
COO,May-Sep,carbon_intensity,355.35433248245636
COO,Oct-Dec,carbon_intensity,339.0689942261283
COO,Oct-Dec,carbon_intensity,333.91328535146823
COO,Oct-Dec,carbon_intensity,324.30991209579986
COO,Jan-Apr,carbon_intensity,336.2905824841154
COO,Jan-Apr,carbon_intensity,308.5715294204065
COO,Jan-Apr,carbon_intensity,308.05299357831814
COO,Jan-Apr,carbon_intensity,317.4867803968497
COO,May-Sep,carbon_intensity,331.3268973149761
COO,May-Sep,carbon_intensity,328.20947554394616
COO,May-Sep,carbon_intensity,339.91652308063834
COO,May-Sep,carbon_intensity,336.9843920265531
COO,May-Sep,carbon_intensity,355.54502663858506
COO,Oct-Dec,carbon_intensity,349.9817713548411
COO,Oct-Dec,carbon_intensity,326.71131582254856
COO,Oct-Dec,carbon_intensity,350.9830834769441
COO,Jan-Apr,carbon_intensity,339.2825480418194
COO,Jan-Apr,carbon_intensity,285.72190819960633
COO,Jan-Apr,carbon_intensity,311.4952507489098
COO,Jan-Apr,carbon_intensity,328.37979402348725
COO,May-Sep,carbon_intensity,339.52885367711247
COO,May-Sep,carbon_intensity,348.21579639974357
COO,May-Sep,carbon_intensity,349.584862003337
COO,May-Sep,carbon_intensity,342.27967907353474
COO,May-Sep,carbon_intensity,357.66967702744904
COO,Oct-Dec,carbon_intensity,353.30707451713465
COO,Oct-Dec,carbon_intensity,320.1416993731229
COO,Oct-Dec,carbon_intensity,342.1041834850581
COO,Jan-Apr,carbon_intensity,360.51731120189123
COO,Jan-Apr,carbon_intensity,294.00020464593155
COO,Jan-Apr,carbon_intensity,339.26851008992446
COO,Jan-Apr,carbon_intensity,301.4614965152053
COO,May-Sep,carbon_intensity,327.5487525162528
COO,May-Sep,carbon_intensity,357.4369325192211
COO,May-Sep,carbon_intensity,354.30287616337745
COO,May-Sep,carbon_intensity,349.9239715601649
COO,May-Sep,carbon_intensity,354.6563857517027
COO,Oct-Dec,carbon_intensity,334.14921366452666
COO,Oct-Dec,carbon_intensity,306.70533425293763
COO,Oct-Dec,carbon_intensity,327.13203195458584
COO,Jan-Apr,carbon_intensity,296.00367636515426
COO,Jan-Apr,carbon_intensity,375.45402750553376
COO,Jan-Apr,carbon_intensity,324.5814031756446
COO,Jan-Apr,carbon_intensity,352.2648884422017
COO,May-Sep,carbon_intensity,340.23191289016506
COO,May-Sep,carbon_intensity,362.30467642424634
COO,May-Sep,carbon_intensity,339.0820303018225
COO,May-Sep,carbon_intensity,347.76038285934266
COO,May-Sep,carbon_intensity,342.9257002857206
COO,Oct-Dec,carbon_intensity,339.4534784967022
COO,Oct-Dec,carbon_intensity,329.4100873606289
COO,Oct-Dec,carbon_intensity,328.0855541883045
COO,Jan-Apr,carbon_intensity,323.8635733648742
COO,Jan-Apr,carbon_intensity,405.510680423831
COO,Jan-Apr,carbon_intensity,298.80616837528214
COO,Jan-Apr,carbon_intensity,304.5898903474158
COO,May-Sep,carbon_intensity,339.65993969091545
COO,May-Sep,carbon_intensity,356.7472352736338
COO,May-Sep,carbon_intensity,335.1948563042107
COO,May-Sep,carbon_intensity,351.8826166288069
COO,May-Sep,carbon_intensity,316.34691641507925
COO,Oct-Dec,carbon_intensity,350.8002406889123
COO,Oct-Dec,carbon_intensity,336.15471406864793
COO,Oct-Dec,carbon_intensity,350.667098416237
COO,Jan-Apr,carbon_intensity,303.5870163730402
COO,Jan-Apr,carbon_intensity,318.43367238862476
COO,Jan-Apr,carbon_intensity,299.2041196635819
COO,Jan-Apr,carbon_intensity,361.92360530049217
COO,May-Sep,carbon_intensity,301.44654582961294
COO,May-Sep,carbon_intensity,342.37465553899426
COO,May-Sep,carbon_intensity,346.84600807425556
COO,May-Sep,carbon_intensity,349.0139616212925
COO,May-Sep,carbon_intensity,330.02434697795496
COO,Oct-Dec,carbon_intensity,328.01641566291187
COO,Oct-Dec,carbon_intensity,344.72931081992266
COO,Oct-Dec,carbon_intensity,353.69468390250137
COO,Jan-Apr,carbon_intensity,334.0619567662786
COO,Jan-Apr,carbon_intensity,320.95522530307693
COO,Jan-Apr,carbon_intensity,313.02643660174675
COO,Jan-Apr,carbon_intensity,306.99903338829773
COO,May-Sep,carbon_intensity,295.85956909198666
COO,May-Sep,carbon_intensity,344.87987359038925
COO,May-Sep,carbon_intensity,344.12246961274013
COO,May-Sep,carbon_intensity,343.0860221249948
COO,May-Sep,carbon_intensity,334.73896098136095
COO,Oct-Dec,carbon_intensity,337.2500426439989
COO,Oct-Dec,carbon_intensity,327.69539674387556
COO,Oct-Dec,carbon_intensity,358.9570457910197
COO,Jan-Apr,carbon_intensity,372.28848242081295
COO,Jan-Apr,carbon_intensity,354.8574885395031
COO,Jan-Apr,carbon_intensity,289.76711024062257
COO,Jan-Apr,carbon_intensity,299.45508310671687
COO,May-Sep,carbon_intensity,319.85330393375307
COO,May-Sep,carbon_intensity,347.8274204795204
COO,May-Sep,carbon_intensity,349.37224519098015
COO,May-Sep,carbon_intensity,338.67591491883456
COO,May-Sep,carbon_intensity,324.3646673001924
COO,Oct-Dec,carbon_intensity,350.41936277832366
COO,Oct-Dec,carbon_intensity,309.4043238979311
COO,Oct-Dec,carbon_intensity,355.48594749546214
COO,Jan-Apr,carbon_intensity,327.16463602321244
COO,Jan-Apr,carbon_intensity,332.1469218709011
COO,Jan-Apr,carbon_intensity,320.81697045781664
COO,Jan-Apr,carbon_intensity,296.2982673523977
COO,May-Sep,carbon_intensity,317.3541545026857
COO,May-Sep,carbon_intensity,347.19769857863093
COO,May-Sep,carbon_intensity,344.6023877491336
COO,May-Sep,carbon_intensity,327.138812432242
COO,May-Sep,carbon_intensity,324.3786820759305
COO,Oct-Dec,carbon_intensity,349.41919998853695
COO,Oct-Dec,carbon_intensity,320.8445596983165
COO,Oct-Dec,carbon_intensity,407.0593315279151
COO,Jan-Apr,carbon_intensity,321.3920723966064
COO,Jan-Apr,carbon_intensity,326.92866230944543
COO,Jan-Apr,carbon_intensity,291.7557907442713
COO,Jan-Apr,carbon_intensity,306.85904176259345
COO,May-Sep,carbon_intensity,292.73313825472917
COO,May-Sep,carbon_intensity,331.7201882134083
COO,May-Sep,carbon_intensity,339.6880485442207
COO,May-Sep,carbon_intensity,336.51633520812294
COO,May-Sep,carbon_intensity,340.84016331586844
COO,Oct-Dec,carbon_intensity,314.14623248724166
COO,Oct-Dec,carbon_intensity,320.7885550072012
COO,Oct-Dec,carbon_intensity,318.0264399329354
COO,Jan-Apr,carbon_intensity,308.2637248028699
COO,Jan-Apr,carbon_intensity,307.5062798401578
COO,Jan-Apr,carbon_intensity,280.7791699493485
COO,Jan-Apr,carbon_intensity,281.6159276981752
COO,May-Sep,carbon_intensity,303.00984392147956
COO,May-Sep,carbon_intensity,333.05162797791513
COO,May-Sep,carbon_intensity,321.6418817380752
COO,May-Sep,carbon_intensity,339.01786624526886
COO,May-Sep,carbon_intensity,349.8459996700865
COO,Oct-Dec,carbon_intensity,328.3057808258409
COO,Oct-Dec,carbon_intensity,336.59349643430556
COO,Oct-Dec,carbon_intensity,343.87322635303514
COO,Jan-Apr,carbon_intensity,321.5379847615767
COO,Jan-Apr,carbon_intensity,295.37932404443796
COO,Jan-Apr,carbon_intensity,290.0167736924224
COO,Jan-Apr,carbon_intensity,299.91392363003706
COO,May-Sep,carbon_intensity,318.863397144722
COO,May-Sep,carbon_intensity,345.61166348487893
COO,May-Sep,carbon_intensity,344.28725737450634
COO,May-Sep,carbon_intensity,341.7195663785141
COO,May-Sep,carbon_intensity,329.791854932898
COO,Oct-Dec,carbon_intensity,341.7570683319894
COO,Oct-Dec,carbon_intensity,354.87395373197865
COO,Oct-Dec,carbon_intensity,352.7372528825674
COO,Jan-Apr,carbon_intensity,330.78656945689875
COO,Jan-Apr,carbon_intensity,307.3782901820168
COO,Jan-Apr,carbon_intensity,311.0500689423882
