Replicate,Date,Hour,Day,Month,Year,Israel energy demand,Jordan energy demand,West Bank energy demand,Gaza energy demand,Israel wind,Israel solar,Jordan wind,Jordan solar,West Bank wind,West Bank solar,Gaza wind,Gaza solar
1,14/02/2018 08:00,8,14,2,2018,7214.636361,2361,595.3323893,154.7864212,0,0.38,0.87,0.14,0,0.1,0,0.1
1,14/02/2018 09:00,9,14,2,2018,7303.157355,2490,627.7430352,163.2131891,0,0.58,0.57,0.4,0,0.3,0,0.3
1,14/02/2018 10:00,10,14,2,2018,7187.461862,2585,651.6245637,169.4223866,0,0.69,0.37,0.6,0,0.5,0,0.5
1,14/02/2018 11:00,11,14,2,2018,7125.080642,2646,666.9769749,173.4140135,0,0.7,0.35,0.86,0,0.7,0,0.7
1,14/02/2018 12:00,12,14,2,2018,7086.611571,2622,661.0065928,171.8617141,0,0.67,0.43,0.98,0,0.8,0,0.8
1,14/02/2018 13:00,13,14,2,2018,7065.270701,2630,663.0876974,172.4028013,0,0.58,0.66,1,0,0.8,0,0.8
1,14/02/2018 14:00,14,14,2,2018,7040.912565,2677,674.8237628,175.4541783,0,0.33,0.83,0.94,0,0.8,0,0.8
1,14/02/2018 15:00,15,14,2,2018,6977.614845,2700,680.6917955,176.9798668,0,0.26,0.94,0.76,0,0.6,0,0.6
1,14/02/2018 16:00,16,14,2,2018,6888.849196,2774,699.3876207,181.8407814,0,0.08,0.84,0.57,0,0.5,0,0.5
1,14/02/2018 17:00,17,14,2,2018,7325.360425,2903,731.7982666,190.2675493,0,0,0.84,0.24,0,0.2,0,0.2
1,14/02/2018 18:00,18,14,2,2018,8492.631255,2798,705.3580028,183.3930807,0,0,0.8,0.03,0,0,0,0
1,14/02/2018 19:00,19,14,2,2018,8709.276455,2703,681.4764743,177.1838833,0,0,0.82,0,0,0,0,0
1,14/02/2018 20:00,20,14,2,2018,8714.065852,2656,669.5357101,174.0792846,0.04,0,0.84,0,0,0,0,0
1,14/02/2018 21:00,21,14,2,2018,8431.606008,2531,637.977976,165.8742738,0.09,0,0.96,0,0.1,0,0.1,0
1,14/02/2018 22:00,22,14,2,2018,7842.080607,2344,591.0678307,153.677636,0.15,0,1,0,0.1,0,0.1,0
1,14/02/2018 23:00,23,14,2,2018,7178.52668,2138,539.040215,140.1504559,0.12,0,1,0,0.1,0,0.1,0
1,15/02/2018 00:00,0,15,2,2018,6371.287155,1851,466.5365756,121.2995096,0.15,0,1,0,0.1,0,0.1,0
1,15/02/2018 01:00,1,15,2,2018,5722.547418,1712,431.5463324,112.2020464,0.2,0,0.98,0,0.2,0,0.2,0
1,15/02/2018 02:00,2,15,2,2018,5355.645544,1626,409.8857057,106.5702835,0.31,0,0.93,0,0.3,0,0.3,0
1,15/02/2018 03:00,3,15,2,2018,5228.438051,1573,396.5560892,103.1045832,0.22,0,0.95,0,0.2,0,0.2,0
1,15/02/2018 04:00,4,15,2,2018,5216.178561,1632,411.5519077,107.003496,0.18,0,0.91,0,0.2,0,0.2,0
1,15/02/2018 05:00,5,15,2,2018,5560.223101,1784,449.874555,116.9673843,0.29,0,0.94,0,0.3,0,0.3,0
1,15/02/2018 06:00,6,15,2,2018,6107.521734,1930,486.5310002,126.4980601,0.18,0.01,1,0,0.2,0,0.2,0
1,15/02/2018 07:00,7,15,2,2018,6982.676484,2121,534.8508598,139.0612236,0.37,0.15,1,0,0.4,0,0.4,0
1,15/02/2018 08:00,8,15,2,2018,7247.004272,2307,581.5045174,151.1911745,0.57,0.35,1,0.05,0.6,0,0.6,0
1,15/02/2018 09:00,9,15,2,2018,7304.938229,2432,613.1623565,159.4222127,0.44,0.53,1.01,0.18,0.4,0.2,0.4,0.2
1,15/02/2018 10:00,10,15,2,2018,7274.748608,2525,636.4891852,165.4871882,0.32,0.64,0.97,0.31,0.3,0.3,0.3,0.3
1,15/02/2018 11:00,11,15,2,2018,7262.472028,2584,651.4850037,169.386101,0.46,0.68,0.98,0.49,0.5,0.4,0.5,0.4
1,15/02/2018 12:00,12,15,2,2018,7235.895532,2561,645.6532965,167.8698571,0.39,0.69,0.96,0.74,0.4,0.6,0.4,0.6
1,15/02/2018 13:00,13,15,2,2018,7272.140109,2569,647.686063,168.3983764,0.22,0.55,0.94,0.73,0.2,0.6,0.2,0.6
1,15/02/2018 14:00,14,15,2,2018,7160.358279,2615,659.1495332,171.3788786,0.22,0.38,0.94,0.63,0.2,0.5,0.2,0.5
1,15/02/2018 15:00,15,15,2,2018,7303.890216,2637,664.8812683,172.8691297,0.43,0.18,0.7,0.55,0.4,0.5,0.4,0.5
1,15/02/2018 16:00,16,15,2,2018,7396.471415,2710,683.1428428,177.6171391,0.54,0.05,0.86,0.39,0.5,0.3,0.5,0.3
1,15/02/2018 17:00,17,15,2,2018,7546.02549,2835,714.8006818,185.8481773,0.42,0,0.6,0.14,0.4,0.1,0.4,0.1
1,15/02/2018 18:00,18,15,2,2018,8585.315489,2733,688.97455,179.133383,0.4,0,0.68,0.02,0.4,0,0.4,0
1,15/02/2018 19:00,19,15,2,2018,8811.59056,2640,665.6477212,173.0684075,0.5,0,0.79,0,0.5,0,0.5,0
1,15/02/2018 20:00,20,15,2,2018,8704.438545,2594,653.9843068,170.0359198,0.59,0,0.78,0,0.6,0,0.6,0
1,15/02/2018 21:00,21,15,2,2018,8388.47422,2472,623.1595688,162.0214879,0.35,0,0.72,0,0.4,0,0.4,0
1,15/02/2018 22:00,22,15,2,2018,7760.582863,2290,577.3390123,150.1081432,0.34,0,0.75,0,0.3,0,0.3,0
1,15/02/2018 23:00,23,15,2,2018,7157.018725,2088,526.5198496,136.8951609,0.26,0,0.74,0,0.3,0,0.3,0
1,16/02/2018 00:00,0,16,2,2018,6447.409518,1827,460.6197784,119.7611424,0.15,0,0.6,0,0.1,0,0.1,0
1,16/02/2018 01:00,1,16,2,2018,5783.607857,1690,426.073295,110.7790567,0.32,0,0.42,0,0.3,0,0.3,0
1,16/02/2018 02:00,2,16,2,2018,5383.852174,1605,404.6873767,105.218718,0.59,0,0.68,0,0.6,0,0.6,0
1,16/02/2018 03:00,3,16,2,2018,5207.674849,1553,391.5268116,101.796971,0.36,0,0.69,0,0.4,0,0.4,0
1,16/02/2018 04:00,4,16,2,2018,5202.126537,1612,406.3324474,105.6464363,0.67,0,0.67,0,0.7,0,0.7,0
1,16/02/2018 05:00,5,16,2,2018,5330.98083,1762,444.169072,115.4839587,0.59,0,0.68,0,0.6,0,0.6,0
1,16/02/2018 06:00,6,16,2,2018,5693.033905,1905,480.360626,124.8937628,0.75,0.01,0.63,0,0.7,0,0.7,0
1,16/02/2018 07:00,7,16,2,2018,6078.267286,2095,528.0676745,137.2975954,0.74,0.13,0.87,0,0.7,0,0.7,0
1,16/02/2018 08:00,8,16,2,2018,6619.676988,2277,574.1296524,149.2737096,0.75,0.35,0.98,0.07,0.8,0.1,0.8,0.1
1,16/02/2018 09:00,9,16,2,2018,6809.423576,2401,605.3859945,157.4003586,0.79,0.51,1,0.25,0.8,0.2,0.8,0.2
1,16/02/2018 10:00,10,16,2,2018,6788.193368,2493,628.4169834,163.3884157,0.5,0.49,0.97,0.46,0.5,0.4,0.5,0.4
1,16/02/2018 11:00,11,16,2,2018,6694.843299,2551,643.2226191,167.237881,0.71,0.62,0.86,0.59,0.7,0.5,0.7,0.5
1,16/02/2018 12:00,12,16,2,2018,6627.329073,2528,637.4648719,165.7408667,0.66,0.6,0.81,0.58,0.7,0.5,0.7,0.5
1,16/02/2018 13:00,13,16,2,2018,6490.033025,2536,639.4718581,166.2626831,0.54,0.55,0.9,0.66,0.5,0.5,0.5,0.5
1,16/02/2018 14:00,14,16,2,2018,6509.749118,2581,650.7899441,169.2053855,0.41,0.56,0.85,0.7,0.4,0.6,0.4,0.6
1,16/02/2018 15:00,15,16,2,2018,6441.937732,2604,656.448987,170.6767366,0.28,0.39,0.98,0.66,0.3,0.5,0.3,0.5
1,16/02/2018 16:00,16,16,2,2018,6657.704633,2675,674.4789612,175.3645299,0.11,0.14,0.86,0.45,0.1,0.4,0.1,0.4
1,16/02/2018 17:00,17,16,2,2018,7042.869189,2799,705.7353033,183.4911789,0.22,0,0.53,0.19,0.2,0.2,0.2,0.2
1,16/02/2018 18:00,18,16,2,2018,7575.798448,2698,680.2367085,176.8615442,0.33,0,0.13,0.02,0.3,0,0.3,0
1,16/02/2018 19:00,19,16,2,2018,7439.897796,2607,657.2057195,170.8734871,0.45,0,0.15,0,0.4,0,0.4,0
1,16/02/2018 20:00,20,16,2,2018,7071.893271,2561,645.6902251,167.8794585,0.63,0,0.36,0,0.6,0,0.6,0
1,16/02/2018 21:00,21,16,2,2018,6850.574636,2440,615.2564183,159.9666688,0.47,0,0.14,0,0.5,0,0.5,0
1,16/02/2018 22:00,22,16,2,2018,6601.748649,2261,570.0169758,148.2044137,0.57,0,0.11,0,0.6,0,0.6,0
1,16/02/2018 23:00,23,16,2,2018,6218.506311,2062,519.8423213,135.1590035,0.97,0,0.32,0,1,0,1,0
1,17/02/2018 00:00,0,17,2,2018,5775.035487,1920,484.18131,125.8871406,0.89,0,0.4,0,0.9,0,0.9,0
1,17/02/2018 01:00,1,17,2,2018,5412.341273,1776,447.8677117,116.445605,0.47,0,0.35,0,0.5,0,0.5,0
1,17/02/2018 02:00,2,17,2,2018,5077.466139,1687,425.3878652,110.6008449,0.27,0,0.29,0,0.3,0,0.3,0
1,17/02/2018 03:00,3,17,2,2018,4995.739832,1632,411.5541135,107.0040695,0.34,0,0.27,0,0.3,0,0.3,0
1,17/02/2018 04:00,4,17,2,2018,4970.006939,1694,427.1170841,111.0504419,0.34,0,0.35,0,0.3,0,0.3,0
1,17/02/2018 05:00,5,17,2,2018,5051.835001,1852,466.8891203,121.3911713,0.15,0,0.45,0,0.2,0,0.2,0
1,17/02/2018 06:00,6,17,2,2018,5165.60273,2003,504.9319375,131.2823038,0.09,0.01,0.21,0,0.1,0,0.1,0
1,17/02/2018 07:00,7,17,2,2018,5165.593564,2202,555.0792875,144.3206147,0.1,0.18,0.13,0,0.1,0,0.1,0
1,17/02/2018 08:00,8,17,2,2018,5795.755999,2394,603.4974185,156.9093288,0.01,0.42,0.08,0.06,0,0.1,0,0.1
1,17/02/2018 09:00,9,17,2,2018,6389.878866,2524,636.3525788,165.4516705,0.37,0.6,0.1,0.21,0.4,0.2,0.4,0.2
1,17/02/2018 10:00,10,17,2,2018,6828.862184,2620,660.5616443,171.7460275,1.19,0.71,0.08,0.15,1.2,0.1,1.2,0.1
1,17/02/2018 11:00,11,17,2,2018,6858.565815,2682,676.124615,175.7923999,0.45,0.71,0.27,0.41,0.5,0.3,0.5,0.3
1,17/02/2018 12:00,12,17,2,2018,6950.621987,2658,670.0723486,174.2188106,0.12,0.7,0.28,0.22,0.1,0.2,0.1,0.2
1,17/02/2018 13:00,13,17,2,2018,7164.095348,2666,672.1819958,174.7673189,0.38,0.53,0.36,0.94,0.4,0.8,0.4,0.8
1,17/02/2018 14:00,14,17,2,2018,7070.612384,2713,684.0790222,177.8605458,0.83,0.44,0.51,0.55,0.8,0.5,0.8,0.5
1,17/02/2018 15:00,15,17,2,2018,7091.908011,2737,690.0275355,179.4071592,1.07,0.35,0.53,0.42,1.1,0.4,1.1,0.4
1,17/02/2018 16:00,16,17,2,2018,7217.196006,2812,708.9797753,184.3347416,0.91,0.13,0.48,0.19,0.9,0.2,0.9,0.2
1,17/02/2018 17:00,17,17,2,2018,7597.712916,2942,741.8349356,192.8770833,0.74,0.01,0.78,0.3,0.7,0.3,0.7,0.3
1,17/02/2018 18:00,18,17,2,2018,8423.033388,2836,715.0320417,185.9083308,0.74,0,0.86,0.03,0.7,0,0.7,0
1,17/02/2018 19:00,19,17,2,2018,9207.58718,2740,690.8229762,179.6139738,1.2,0,0.92,0,1.2,0,1.2,0
1,17/02/2018 20:00,20,17,2,2018,9217.698549,2692,678.7184434,176.4667953,1.19,0,0.81,0,1.2,0,1.2,0
1,17/02/2018 21:00,21,17,2,2018,8907.850232,2565,646.7278926,168.1492521,1.2,0,0.7,0,1.2,0,1.2,0
1,17/02/2018 22:00,22,17,2,2018,8448.307074,2377,599.1743711,155.7853365,1.09,0,0.18,0,1.1,0,1.1,0
1,17/02/2018 23:00,23,17,2,2018,7567.223057,2167,546.4331927,142.0726301,1.04,0,0.09,0,1,0,1,0
1,18/02/2018 00:00,0,18,2,2018,6586.730674,1901,479.3210837,124.6234818,0.81,0,0.02,0,0.8,0,0.8,0
1,18/02/2018 01:00,1,18,2,2018,5871.573798,1759,443.3720024,115.2767206,1.19,0,0,0,1.2,0,1.2,0
1,18/02/2018 02:00,2,18,2,2018,5431.806507,1670,421.1178093,109.4906304,1.2,0,0,0,1.2,0,1.2,0
1,18/02/2018 03:00,3,18,2,2018,5214.759696,1616,407.4229212,105.9299595,1.2,0,0.01,0,1.2,0,1.2,0
1,18/02/2018 04:00,4,18,2,2018,5193.591228,1677,422.8296703,109.9357143,1.18,0,0.04,0,1.2,0,1.2,0
1,18/02/2018 05:00,5,18,2,2018,5494.559733,1833,462.2024736,120.1726431,1.2,0,0.01,0,1.2,0,1.2,0
1,18/02/2018 06:00,6,18,2,2018,6184.654162,1983,499.8634159,129.9644881,1.19,0.01,0,0,1.2,0,1.2,0
1,18/02/2018 07:00,7,18,2,2018,7154.245056,2180,549.5073853,142.8719202,1.2,0.12,0.11,0,1.2,0,1.2,0
1,18/02/2018 08:00,8,18,2,2018,7463.423788,2370,597.4394936,155.3342683,1.2,0.28,0.47,0.02,1.2,0,1.2,0
1,18/02/2018 09:00,9,18,2,2018,7629.683585,2499,629.9648529,163.7908618,1.2,0.42,0.93,0.09,1.2,0.1,1.2,0.1
1,18/02/2018 10:00,10,18,2,2018,7732.423585,2594,653.9309071,170.0220358,1.2,0.46,0.99,0.13,1.2,0.1,1.2,0.1
1,18/02/2018 11:00,11,18,2,2018,7664.862539,2655,669.3376562,174.0277906,1.2,0.53,1,0.18,1.2,0.2,1.2,0.2
1,18/02/2018 12:00,12,18,2,2018,7621.891162,2631,663.3461427,172.4699971,1.2,0.41,0.96,0.24,1.2,0.2,1.2,0.2
1,18/02/2018 13:00,13,18,2,2018,7712.639606,2639,665.4346131,173.0129994,1.2,0.48,0.95,0.41,1.2,0.3,1.2,0.3
1,18/02/2018 14:00,14,18,2,2018,7669.478213,2686,677.2122169,176.0751764,1.2,0.33,0.71,0.67,1.2,0.6,1.2,0.6
1,18/02/2018 15:00,15,18,2,2018,7609.915583,2710,683.1010187,177.6062649,1.18,0.23,0.43,0.58,1.2,0.5,1.2,0.5
1,18/02/2018 16:00,16,18,2,2018,7697.21511,2784,701.8630155,182.484384,1.17,0.1,0.32,0.23,1.2,0.2,1.2,0.2
1,18/02/2018 17:00,17,18,2,2018,8029.87725,2913,734.3883747,190.9409774,1.03,0,0.43,0.13,1,0.1,1,0.1
1,18/02/2018 18:00,18,18,2,2018,9064.357385,2808,707.854529,184.0421775,0.89,0,0.57,0.03,0.9,0,0.9,0
1,18/02/2018 19:00,19,18,2,2018,9322.498244,2713,683.8884748,177.8110035,1.14,0,0.7,0,1.1,0,1.1,0
1,18/02/2018 20:00,20,18,2,2018,9241.016427,2665,671.9054477,174.6954164,1.18,0,0.84,0,1.2,0,1.2,0
1,18/02/2018 21:00,21,18,2,2018,8802.607731,2539,640.236019,166.4613649,1.05,0,1,0,1.1,0,1.1,0
1,18/02/2018 22:00,22,18,2,2018,8160.693675,2353,593.1598411,154.2215587,0.84,0,1,0,0.8,0,0.8,0
1,18/02/2018 23:00,23,18,2,2018,7322.29899,2146,540.9480802,140.6465009,0.86,0,1.01,0,0.9,0,0.9,0
1,19/02/2018 00:00,0,19,2,2018,6364.490621,1877,473.1929724,123.0301728,0.78,0,1,0,0.8,0,0.8,0
1,19/02/2018 01:00,1,19,2,2018,5666.86486,1736,437.7034994,113.8029099,0.8,0,1,0,0.8,0,0.8,0
1,19/02/2018 02:00,2,19,2,2018,5312.458069,1649,415.7338257,108.0907947,0.31,0,1.01,0,0.3,0,0.3,0
1,19/02/2018 03:00,3,19,2,2018,5171.515466,1595,402.2140265,104.5756469,0.04,0,1.01,0,0,0,0,0
1,19/02/2018 04:00,4,19,2,2018,5209.454617,1656,417.4238006,108.5301882,0.06,0,1,0,0.1,0,0.1,0
1,19/02/2018 05:00,5,19,2,2018,5560.11498,1810,456.2932234,118.6362381,0.08,0,0.9,0,0.1,0,0.1,0
1,19/02/2018 06:00,6,19,2,2018,6149.656235,1957,493.4726712,128.3028945,0.1,0.01,1,0,0.1,0,0.1,0
1,19/02/2018 07:00,7,19,2,2018,7135.434072,2152,542.4819433,141.0453053,0.02,0.16,1,0,0,0,0,0
1,19/02/2018 08:00,8,19,2,2018,7256.336455,2339,589.8012406,153.3483225,0,0.31,1,0.15,0,0.1,0,0.1
1,19/02/2018 09:00,9,19,2,2018,7340.580447,2467,621.9107637,161.6967986,0,0.36,0.96,0.44,0,0.4,0,0.4
1,19/02/2018 10:00,10,19,2,2018,7319.995017,2561,645.5704123,167.8483072,0,0.47,0.97,0.64,0,0.5,0,0.5
1,19/02/2018 11:00,11,19,2,2018,7234.589931,2621,660.7801864,171.8028485,0.01,0.45,0.93,0.79,0,0.7,0,0.7
1,19/02/2018 12:00,12,19,2,2018,7165.444296,2598,654.8652743,170.2649713,0,0.36,0.93,0.87,0,0.7,0,0.7
1,19/02/2018 13:00,13,19,2,2018,7174.410847,2606,656.9270436,170.8010313,0,0.44,0.75,0.96,0,0.8,0,0.8
1,19/02/2018 14:00,14,19,2,2018,7164.584113,2652,668.554071,173.8240585,0.02,0.37,0.38,0.92,0,0.8,0,0.8
1,19/02/2018 15:00,15,19,2,2018,7187.658783,2675,674.3675846,175.335572,0.18,0.18,0.28,0.77,0.2,0.6,0.2,0.6
1,19/02/2018 16:00,16,19,2,2018,7246.232849,2748,692.8897095,180.1513245,0.3,0.08,0.55,0.53,0.3,0.4,0.3,0.4
1,19/02/2018 17:00,17,19,2,2018,7514.431431,2876,724.9992327,188.4998005,0.32,0.01,0.64,0.19,0.3,0.2,0.3,0.2
1,19/02/2018 18:00,18,19,2,2018,8650.4278,2772,698.8046217,181.6892016,0.16,0,0.54,0.02,0.2,0,0.2,0
1,19/02/2018 19:00,19,19,2,2018,9006.986863,2678,675.1449731,175.537693,0.04,0,0.6,0,0,0,0,0
1,19/02/2018 20:00,20,19,2,2018,9016.096961,2631,663.3151488,172.4619387,0,0,0.95,0,0,0,0,0
1,19/02/2018 21:00,21,19,2,2018,8733.052903,2507,632.0506131,164.3331594,0,0,1.01,0,0,0,0,0
1,19/02/2018 22:00,22,19,2,2018,8084.8944,2323,585.5763033,152.2498389,0,0,0.99,0,0,0,0,0
1,19/02/2018 23:00,23,19,2,2018,7293.774572,2118,534.0320688,138.8483379,0,0,1,0,0,0,0,0
1,20/02/2018 00:00,0,20,2,2018,6397.859149,1828,460.9367497,119.8435549,0,0,1,0,0,0,0,0
1,20/02/2018 01:00,1,20,2,2018,5706.054405,1691,426.3664935,110.8552883,0,0,0.96,0,0,0,0,0
1,20/02/2018 02:00,2,20,2,2018,5353.619591,1606,404.9658586,105.2911232,0,0,0.75,0,0,0,0,0
1,20/02/2018 03:00,3,20,2,2018,5164.257474,1554,391.7962372,101.8670217,0,0,0.59,0,0,0,0,0
1,20/02/2018 04:00,4,20,2,2018,5221.483154,1613,406.6120613,105.7191359,0.01,0,0.49,0,0,0,0,0
1,20/02/2018 05:00,5,20,2,2018,5569.237679,1763,444.4747229,115.563428,0.01,0,0.54,0,0,0,0,0
1,20/02/2018 06:00,6,20,2,2018,6195.79417,1907,480.6911818,124.9797073,0.02,0.02,0.37,0,0,0,0,0
1,20/02/2018 07:00,7,20,2,2018,7126.3248,2096,528.4310594,137.3920755,0.05,0.19,0.6,0,0.1,0,0.1,0
1,20/02/2018 08:00,8,20,2,2018,7248.630539,2279,574.5247344,149.3764309,0.09,0.43,0.62,0.08,0.1,0.1,0.1,0.1
1,20/02/2018 09:00,9,20,2,2018,7258.473782,2403,605.8025853,157.5086722,0.07,0.58,0.67,0.21,0.1,0.2,0.1,0.2
1,20/02/2018 10:00,10,20,2,2018,7130.518253,2494,628.8494228,163.5008499,0.05,0.65,0.52,0.34,0,0.3,0,0.3
1,20/02/2018 11:00,11,20,2,2018,6980.36698,2553,643.6652469,167.3529642,0,0.62,0.18,0.52,0,0.4,0,0.4
1,20/02/2018 12:00,12,20,2,2018,6856.611111,2530,637.9035375,165.8549197,0,0.61,0.11,0.54,0,0.5,0,0.5
1,20/02/2018 13:00,13,20,2,2018,6835.678916,2538,639.9119048,166.3770952,0,0.54,0.05,0.49,0,0.4,0,0.4
1,20/02/2018 14:00,14,20,2,2018,6872.976576,2583,651.2377792,169.3218226,0,0.53,0,0.27,0,0.2,0,0.2
1,20/02/2018 15:00,15,20,2,2018,6879.108561,2606,656.9007164,170.7941863,0,0.36,0,0.35,0,0.3,0,0.3
1,20/02/2018 16:00,16,20,2,2018,6979.381121,2677,674.9430977,175.4852054,0.09,0.14,0.12,0.25,0.1,0.2,0.1,0.2
1,20/02/2018 17:00,17,20,2,2018,7402.402098,2801,706.2209486,183.6174466,0.16,0.01,0.07,0.23,0.2,0.2,0.2,0.2
1,20/02/2018 18:00,18,20,2,2018,8404.170193,2700,680.7048071,176.9832498,0.13,0,0.09,0.06,0.1,0,0.1,0
1,20/02/2018 19:00,19,20,2,2018,8833.732655,2609,657.6579696,170.9910721,0.23,0,0.05,0,0.2,0,0.2,0
1,20/02/2018 20:00,20,20,2,2018,8783.940644,2563,646.1345509,167.9949832,0.08,0,0.06,0,0.1,0,0.1,0
1,20/02/2018 21:00,21,20,2,2018,8445.738167,2442,615.6798014,160.0767484,0.01,0,0,0,0,0,0,0
1,20/02/2018 22:00,22,20,2,2018,7834.262647,2263,570.4092277,148.3063992,0,0,0,0,0,0,0,0
1,20/02/2018 23:00,23,20,2,2018,7185.724759,2063,520.2000461,135.252012,0.02,0,0,0,0,0,0,0
1,21/02/2018 00:00,0,21,2,2018,6287.307523,1871,471.8194302,122.6730518,0.02,0,0.04,0,0,0,0,0
1,21/02/2018 01:00,1,21,2,2018,5627.427867,1731,436.4329729,113.472573,0.19,0,0.05,0,0.2,0,0.2,0
1,21/02/2018 02:00,2,21,2,2018,5317.785429,1644,414.5270708,107.7770384,0.17,0,0.04,0,0.2,0,0.2,0
1,21/02/2018 03:00,3,21,2,2018,5153.864617,1591,401.0465156,104.2720941,0.12,0,0.05,0,0.1,0,0.1,0
1,21/02/2018 04:00,4,21,2,2018,5130.817157,1651,416.2121402,108.2151564,0.01,0,0.03,0,0,0,0,0
1,21/02/2018 05:00,5,21,2,2018,5512.323256,1805,454.9687362,118.2918714,0.04,0,0.04,0,0,0,0,0
1,21/02/2018 06:00,6,21,2,2018,6083.532491,1952,492.0402629,127.9304684,0,0.01,0.04,0,0,0,0,0
1,21/02/2018 07:00,7,21,2,2018,6983.303174,2146,540.9072753,140.6358916,0,0.15,0.03,0,0,0,0,0
1,21/02/2018 08:00,8,21,2,2018,7083.458633,2333,588.0892183,152.9031968,0,0.4,0,0.12,0,0.1,0,0.1
1,21/02/2018 09:00,9,21,2,2018,6980.298272,2460,620.1055368,161.2274396,0,0.49,0,0.33,0,0.3,0,0.3
1,21/02/2018 10:00,10,21,2,2018,6913.089625,2553,643.6965083,167.3610922,0,0.68,0,0.53,0,0.4,0,0.4
1,21/02/2018 11:00,11,21,2,2018,6815.930348,2613,658.8621329,171.3041545,0,0.75,0,0.72,0,0.6,0,0.6
1,21/02/2018 12:00,12,21,2,2018,6746.850063,2590,652.96439,169.7707414,0,0.63,0.01,0.82,0,0.7,0,0.7
1,21/02/2018 13:00,13,21,2,2018,6739.166349,2598,655.0201746,170.3052454,0,0.61,0,0.95,0,0.8,0,0.8
1,21/02/2018 14:00,14,21,2,2018,6747.960767,2644,666.6134521,173.3194975,0,0.48,0.01,0.78,0,0.7,0,0.7
1,21/02/2018 15:00,15,21,2,2018,6732.462956,2667,672.4100908,174.8266236,0,0.31,0,0.52,0,0.4,0,0.4
1,21/02/2018 16:00,16,21,2,2018,6842.219205,2740,690.8784513,179.6283973,0,0.14,0,0.29,0,0.2,0,0.2
1,21/02/2018 17:00,17,21,2,2018,7304.516851,2867,722.8947698,187.9526401,0,0.01,0,0.14,0,0.1,0,0.1
1,21/02/2018 18:00,18,21,2,2018,8272.687673,2764,696.7761942,181.1618105,0.02,0,0,0.03,0,0,0,0
1,21/02/2018 19:00,19,21,2,2018,8554.514973,2670,673.1852227,175.0281579,0.08,0,0,0,0.1,0,0.1,0
1,21/02/2018 20:00,20,21,2,2018,8480.782138,2623,661.3897369,171.9613316,0.24,0,0,0,0.2,0,0.2,0
1,21/02/2018 21:00,21,21,2,2018,8225.671742,2500,630.2159532,163.8561478,0.07,0,0,0,0.1,0,0.1,0
1,21/02/2018 22:00,22,21,2,2018,7671.119549,2316,583.8765448,151.8079017,0.06,0,0.04,0,0.1,0,0.1,0
1,21/02/2018 23:00,23,21,2,2018,6900.018072,2112,532.4819283,138.4453014,0.14,0,0.17,0,0.1,0,0.1,0
1,22/02/2018 00:00,0,22,2,2018,6153.870533,1796,452.9068107,117.7557708,0.21,0,0.74,0,0.2,0,0.2,0
1,22/02/2018 01:00,1,22,2,2018,5651.088544,1662,418.9387999,108.924088,0.33,0,0.87,0,0.3,0,0.3,0
1,22/02/2018 02:00,2,22,2,2018,5271.576321,1578,397.9109837,103.4568558,0.02,0,0.63,0,0,0,0,0
1,22/02/2018 03:00,3,22,2,2018,5154.371008,1527,384.9707891,100.0924052,0.03,0,0.77,0,0,0,0,0
1,22/02/2018 04:00,4,22,2,2018,5185.056453,1585,399.528508,103.8774121,0.04,0,0.63,0,0,0,0,0
1,22/02/2018 05:00,5,22,2,2018,5493.19812,1732,436.7315674,113.5502075,0.14,0,0.61,0,0.1,0,0.1,0
1,22/02/2018 06:00,6,22,2,2018,6036.73905,1873,472.3171026,122.8024467,0.2,0.02,0.33,0,0.2,0,0.2,0
1,22/02/2018 07:00,7,22,2,2018,6972.089633,2059,519.2253079,134.9985801,0.14,0.21,0.76,0,0.1,0,0.1,0
1,22/02/2018 08:00,8,22,2,2018,7341.616823,2239,564.515989,146.7741571,0.06,0.45,1.01,0.08,0.1,0.1,0.1,0.1
1,22/02/2018 09:00,9,22,2,2018,7359.299877,2361,595.2489512,154.7647273,0.03,0.52,0.75,0.16,0,0.1,0,0.1
1,22/02/2018 10:00,10,22,2,2018,7154.238033,2451,617.8942917,160.6525158,0.06,0.72,0.54,0.29,0.1,0.2,0.1,0.2
1,22/02/2018 11:00,11,22,2,2018,7057.130997,2509,632.4520106,164.4375228,0.01,0.69,0.26,0.74,0,0.6,0,0.6
1,22/02/2018 12:00,12,22,2,2018,6916.214207,2486,626.7906755,162.9655756,0,0.7,0.1,0.92,0,0.8,0,0.8
1,22/02/2018 13:00,13,22,2,2018,6874.158308,2494,628.7640552,163.4786543,0,0.64,0.28,0.93,0,0.8,0,0.8
1,22/02/2018 14:00,14,22,2,2018,6819.076128,2538,639.8926225,166.3720818,0,0.51,0.45,0.89,0,0.7,0,0.7
1,22/02/2018 15:00,15,22,2,2018,6768.760867,2560,645.4569062,167.8187956,0,0.34,0.33,0.77,0,0.6,0,0.6
1,22/02/2018 16:00,16,22,2,2018,6696.91659,2631,663.1849728,172.4280929,0,0.11,0.33,0.56,0,0.5,0,0.5
1,22/02/2018 17:00,17,22,2,2018,6795.417026,2752,693.9179349,180.4186631,0,0.01,0.33,0.28,0,0.2,0,0.2
1,22/02/2018 18:00,18,22,2,2018,7941.294317,2653,668.8463079,173.9000401,0,0,0.17,0.04,0,0,0,0
